,date,title,summary
10,2021.03.10.,韓경제 좌우할 핵심 변수 `국제유가`..연내 배럴당 80달러 가나,지난 7일(현지시간) 사우디아라비아의 석유시설이 예멘 반군 후티의 공격을 받았다. 드론 폭격을 막아내면서 원유 생산에 직접적인 영향은 미치지 않았으나 중동 분쟁 과열에 원유 생산이 차질을 빚을 수 있다는...
11,2021.03.10.,[천자 칼럼] 왕실의 뒷마당,사우디아라비아 국왕 이븐 사우드가 남긴 22명의 아내와 이복형제 36명이 벌이는 왕권 다툼도 대중의 입방아에 오르고 있다. 왕실의 뒤꼍에서 벌어지는 ‘막장 드라마’의 결말은 대부분 비극이다. 셰익스피어가 《햄릿》...
12,2021.03.10.,[횡설수설/장택동]성폭력 정당방위,이란과 사우디아라비아에선 성폭행에 저항하다 남성을 여성이 살해한 것을 정당방위로 보지 않고 사형을 집행해 국제사회의 비판을 받았다. 미국 흑인사회에선 인종에 따라 정당방위를 인정하는 기준에 차별이 있다는...
13,2021.03.10.,"[보안] 온도 유지 박스 '그리니 메디' 제작…""코로나 백신 안전한 유통 책임져...","에스랩아시아는 지난 2월 말레이시아에 그리니 메디 실용화 시험 물량을 수출했고, 현재 필리핀, 싱가포르, 사우디아라비아와도 수출을 협의 중이다. 일부 국가에서 코로나19 운송 중 온도 유지에 실패하는 사고가..."
14,2021.03.10.,올 한국 경제성장률 전망치 G20 중 15위,"올해 우리보다 성장률이 떨어질 것으로 전망된 국가는 러시아(2.7%) 사우디아라비아(2.6%) 일본(2.7%) 독일(3.0%) 남아프리카공화국(3.0%)뿐이다. 기획재정부는 “지난해 성장률이 G20 국가 중 중국, 터키에 이어 3위를..."
15,2021.03.10.,"존슨 vs 디섐보 ""제5의 메이저 격돌""…‘2017년 챔프’ 김시우는?","올해는 지난달 7일 유러피언투어 사우디인터내셔널 우승으로 가속도가 붙었다. ▲ 디섐보 ""내친 김에 3승 가즈아""= 디섐보는 지난해 몸무게를 18㎏이나 늘리는 ‘벌크 업’을 앞세워 PGA투어 최고 거포로 변신했다...."
16,2021.03.10.,올 세계성장률 전망치 1.4%P 올렸는데… 韓은 0.5%P↑,"올해 우리나라보다 성장률이 낮을 것으로 전망된 국가는 사우디아라비아(2.6%), 일본(2.7%), 러시아(2.7%), 독일(3.0%), 남아프리카공화국(3.0%)뿐이다. 기획재정부는 “지난해 성장률이 G20 국가 중 중국, 터키에 이어..."
17,2021.03.10.,"‘탄소제로’ 美·日·유럽, 원전 확대 선회… 개도국도 41기 추진 [동일본지...","이집트, 폴란드, 사우디아라비아 등은 새로 원전 도입을 모색하고 있다. ■獨, 원전 중단정책 곤란한 지경 후쿠시마 원전 사고 10년을 맞아 주요국 중 한국과 독일만 원전을 축소하고 있다. 탈원전 정책이 가장..."
18,2021.03.10.,"시장 ""인플레 온다"" VS 당국 ""아직 멀었다""...누구 말이 맞을까?","사우디아라비아 석유시설 피습 이슈와 함께 산유국 연합체(OPEC+)가 감산 정책을 유지하면서 국제유가가 급등하고 있기 때문이다. 올해부터는 전기요금 연료비 연동제가 시행되면서 전기요금 인상 가능성이 커졌고, 일부..."
19,2021.03.10.,"괴력의 장타 앞세운 디섐보, 2주 연속 우승 성공할까",또 센트리 토너먼트 오브 챔피언스 공동 11위에 이어 유러피언 투어 사우디 인터내셔널마저 제패해 세계랭킹 1위다운 빼어난 기량을 이어가고 있다. 지난달 말 월드골프챔피언십(WGC) 워크데이 챔피언십에서 공동...
20,2021.03.10.,韓경제 좌우할 핵심 변수 `국제유가`..연내 배럴당 80달러 가나,지난 7일(현지시간) 사우디아라비아의 석유시설이 예멘 반군 후티의 공격을 받았다. 드론 폭격을 막아내면서 원유 생산에 직접적인 영향은 미치지 않았으나 중동 분쟁 과열에 원유 생산이 차질을 빚을 수 있다는...
21,2021.03.10.,[천자 칼럼] 왕실의 뒷마당,사우디아라비아 국왕 이븐 사우드가 남긴 22명의 아내와 이복형제 36명이 벌이는 왕권 다툼도 대중의 입방아에 오르고 있다. 왕실의 뒤꼍에서 벌어지는 ‘막장 드라마’의 결말은 대부분 비극이다. 셰익스피어가 《햄릿》...
22,2021.03.10.,[횡설수설/장택동]성폭력 정당방위,이란과 사우디아라비아에선 성폭행에 저항하다 남성을 여성이 살해한 것을 정당방위로 보지 않고 사형을 집행해 국제사회의 비판을 받았다. 미국 흑인사회에선 인종에 따라 정당방위를 인정하는 기준에 차별이 있다는...
23,2021.03.10.,"[보안] 온도 유지 박스 '그리니 메디' 제작…""코로나 백신 안전한 유통 책임져...","에스랩아시아는 지난 2월 말레이시아에 그리니 메디 실용화 시험 물량을 수출했고, 현재 필리핀, 싱가포르, 사우디아라비아와도 수출을 협의 중이다. 일부 국가에서 코로나19 운송 중 온도 유지에 실패하는 사고가..."
24,2021.03.10.,올 한국 경제성장률 전망치 G20 중 15위,"올해 우리보다 성장률이 떨어질 것으로 전망된 국가는 러시아(2.7%) 사우디아라비아(2.6%) 일본(2.7%) 독일(3.0%) 남아프리카공화국(3.0%)뿐이다. 기획재정부는 “지난해 성장률이 G20 국가 중 중국, 터키에 이어 3위를..."
25,2021.03.10.,"존슨 vs 디섐보 ""제5의 메이저 격돌""…‘2017년 챔프’ 김시우는?","올해는 지난달 7일 유러피언투어 사우디인터내셔널 우승으로 가속도가 붙었다. ▲ 디섐보 ""내친 김에 3승 가즈아""= 디섐보는 지난해 몸무게를 18㎏이나 늘리는 ‘벌크 업’을 앞세워 PGA투어 최고 거포로 변신했다...."
26,2021.03.10.,올 세계성장률 전망치 1.4%P 올렸는데… 韓은 0.5%P↑,"올해 우리나라보다 성장률이 낮을 것으로 전망된 국가는 사우디아라비아(2.6%), 일본(2.7%), 러시아(2.7%), 독일(3.0%), 남아프리카공화국(3.0%)뿐이다. 기획재정부는 “지난해 성장률이 G20 국가 중 중국, 터키에 이어..."
27,2021.03.10.,"‘탄소제로’ 美·日·유럽, 원전 확대 선회… 개도국도 41기 추진 [동일본지...","이집트, 폴란드, 사우디아라비아 등은 새로 원전 도입을 모색하고 있다. ■獨, 원전 중단정책 곤란한 지경 후쿠시마 원전 사고 10년을 맞아 주요국 중 한국과 독일만 원전을 축소하고 있다. 탈원전 정책이 가장..."
28,2021.03.10.,"시장 ""인플레 온다"" VS 당국 ""아직 멀었다""...누구 말이 맞을까?","사우디아라비아 석유시설 피습 이슈와 함께 산유국 연합체(OPEC+)가 감산 정책을 유지하면서 국제유가가 급등하고 있기 때문이다. 올해부터는 전기요금 연료비 연동제가 시행되면서 전기요금 인상 가능성이 커졌고, 일부..."
29,2021.03.10.,"괴력의 장타 앞세운 디섐보, 2주 연속 우승 성공할까",또 센트리 토너먼트 오브 챔피언스 공동 11위에 이어 유러피언 투어 사우디 인터내셔널마저 제패해 세계랭킹 1위다운 빼어난 기량을 이어가고 있다. 지난달 말 월드골프챔피언십(WGC) 워크데이 챔피언십에서 공동...
30,2021.03.10.,韓경제 좌우할 핵심 변수 `국제유가`..연내 배럴당 80달러 가나,지난 7일(현지시간) 사우디아라비아의 석유시설이 예멘 반군 후티의 공격을 받았다. 드론 폭격을 막아내면서 원유 생산에 직접적인 영향은 미치지 않았으나 중동 분쟁 과열에 원유 생산이 차질을 빚을 수 있다는...
31,2021.03.10.,[천자 칼럼] 왕실의 뒷마당,사우디아라비아 국왕 이븐 사우드가 남긴 22명의 아내와 이복형제 36명이 벌이는 왕권 다툼도 대중의 입방아에 오르고 있다. 왕실의 뒤꼍에서 벌어지는 ‘막장 드라마’의 결말은 대부분 비극이다. 셰익스피어가 《햄릿》...
32,2021.03.10.,[횡설수설/장택동]성폭력 정당방위,이란과 사우디아라비아에선 성폭행에 저항하다 남성을 여성이 살해한 것을 정당방위로 보지 않고 사형을 집행해 국제사회의 비판을 받았다. 미국 흑인사회에선 인종에 따라 정당방위를 인정하는 기준에 차별이 있다는...
33,2021.03.10.,"[보안] 온도 유지 박스 '그리니 메디' 제작…""코로나 백신 안전한 유통 책임져...","에스랩아시아는 지난 2월 말레이시아에 그리니 메디 실용화 시험 물량을 수출했고, 현재 필리핀, 싱가포르, 사우디아라비아와도 수출을 협의 중이다. 일부 국가에서 코로나19 운송 중 온도 유지에 실패하는 사고가..."
34,2021.03.10.,올 한국 경제성장률 전망치 G20 중 15위,"올해 우리보다 성장률이 떨어질 것으로 전망된 국가는 러시아(2.7%) 사우디아라비아(2.6%) 일본(2.7%) 독일(3.0%) 남아프리카공화국(3.0%)뿐이다. 기획재정부는 “지난해 성장률이 G20 국가 중 중국, 터키에 이어 3위를..."
35,2021.03.10.,"존슨 vs 디섐보 ""제5의 메이저 격돌""…‘2017년 챔프’ 김시우는?","올해는 지난달 7일 유러피언투어 사우디인터내셔널 우승으로 가속도가 붙었다. ▲ 디섐보 ""내친 김에 3승 가즈아""= 디섐보는 지난해 몸무게를 18㎏이나 늘리는 ‘벌크 업’을 앞세워 PGA투어 최고 거포로 변신했다...."
36,2021.03.10.,올 세계성장률 전망치 1.4%P 올렸는데… 韓은 0.5%P↑,"올해 우리나라보다 성장률이 낮을 것으로 전망된 국가는 사우디아라비아(2.6%), 일본(2.7%), 러시아(2.7%), 독일(3.0%), 남아프리카공화국(3.0%)뿐이다. 기획재정부는 “지난해 성장률이 G20 국가 중 중국, 터키에 이어..."
37,2021.03.10.,"‘탄소제로’ 美·日·유럽, 원전 확대 선회… 개도국도 41기 추진 [동일본지...","이집트, 폴란드, 사우디아라비아 등은 새로 원전 도입을 모색하고 있다. ■獨, 원전 중단정책 곤란한 지경 후쿠시마 원전 사고 10년을 맞아 주요국 중 한국과 독일만 원전을 축소하고 있다. 탈원전 정책이 가장..."
38,2021.03.10.,"시장 ""인플레 온다"" VS 당국 ""아직 멀었다""...누구 말이 맞을까?","사우디아라비아 석유시설 피습 이슈와 함께 산유국 연합체(OPEC+)가 감산 정책을 유지하면서 국제유가가 급등하고 있기 때문이다. 올해부터는 전기요금 연료비 연동제가 시행되면서 전기요금 인상 가능성이 커졌고, 일부..."
39,2021.03.10.,"괴력의 장타 앞세운 디섐보, 2주 연속 우승 성공할까",또 센트리 토너먼트 오브 챔피언스 공동 11위에 이어 유러피언 투어 사우디 인터내셔널마저 제패해 세계랭킹 1위다운 빼어난 기량을 이어가고 있다. 지난달 말 월드골프챔피언십(WGC) 워크데이 챔피언십에서 공동...
40,2021.03.10.,韓경제 좌우할 핵심 변수 `국제유가`..연내 배럴당 80달러 가나,지난 7일(현지시간) 사우디아라비아의 석유시설이 예멘 반군 후티의 공격을 받았다. 드론 폭격을 막아내면서 원유 생산에 직접적인 영향은 미치지 않았으나 중동 분쟁 과열에 원유 생산이 차질을 빚을 수 있다는...
41,2021.03.10.,[천자 칼럼] 왕실의 뒷마당,사우디아라비아 국왕 이븐 사우드가 남긴 22명의 아내와 이복형제 36명이 벌이는 왕권 다툼도 대중의 입방아에 오르고 있다. 왕실의 뒤꼍에서 벌어지는 ‘막장 드라마’의 결말은 대부분 비극이다. 셰익스피어가 《햄릿》...
42,2021.03.10.,[횡설수설/장택동]성폭력 정당방위,이란과 사우디아라비아에선 성폭행에 저항하다 남성을 여성이 살해한 것을 정당방위로 보지 않고 사형을 집행해 국제사회의 비판을 받았다. 미국 흑인사회에선 인종에 따라 정당방위를 인정하는 기준에 차별이 있다는...
43,2021.03.10.,"[보안] 온도 유지 박스 '그리니 메디' 제작…""코로나 백신 안전한 유통 책임져...","에스랩아시아는 지난 2월 말레이시아에 그리니 메디 실용화 시험 물량을 수출했고, 현재 필리핀, 싱가포르, 사우디아라비아와도 수출을 협의 중이다. 일부 국가에서 코로나19 운송 중 온도 유지에 실패하는 사고가..."
44,2021.03.10.,올 한국 경제성장률 전망치 G20 중 15위,"올해 우리보다 성장률이 떨어질 것으로 전망된 국가는 러시아(2.7%) 사우디아라비아(2.6%) 일본(2.7%) 독일(3.0%) 남아프리카공화국(3.0%)뿐이다. 기획재정부는 “지난해 성장률이 G20 국가 중 중국, 터키에 이어 3위를..."
45,2021.03.10.,"존슨 vs 디섐보 ""제5의 메이저 격돌""…‘2017년 챔프’ 김시우는?","올해는 지난달 7일 유러피언투어 사우디인터내셔널 우승으로 가속도가 붙었다. ▲ 디섐보 ""내친 김에 3승 가즈아""= 디섐보는 지난해 몸무게를 18㎏이나 늘리는 ‘벌크 업’을 앞세워 PGA투어 최고 거포로 변신했다...."
46,2021.03.10.,올 세계성장률 전망치 1.4%P 올렸는데… 韓은 0.5%P↑,"올해 우리나라보다 성장률이 낮을 것으로 전망된 국가는 사우디아라비아(2.6%), 일본(2.7%), 러시아(2.7%), 독일(3.0%), 남아프리카공화국(3.0%)뿐이다. 기획재정부는 “지난해 성장률이 G20 국가 중 중국, 터키에 이어..."
47,2021.03.10.,"‘탄소제로’ 美·日·유럽, 원전 확대 선회… 개도국도 41기 추진 [동일본지...","이집트, 폴란드, 사우디아라비아 등은 새로 원전 도입을 모색하고 있다. ■獨, 원전 중단정책 곤란한 지경 후쿠시마 원전 사고 10년을 맞아 주요국 중 한국과 독일만 원전을 축소하고 있다. 탈원전 정책이 가장..."
48,2021.03.10.,"시장 ""인플레 온다"" VS 당국 ""아직 멀었다""...누구 말이 맞을까?","사우디아라비아 석유시설 피습 이슈와 함께 산유국 연합체(OPEC+)가 감산 정책을 유지하면서 국제유가가 급등하고 있기 때문이다. 올해부터는 전기요금 연료비 연동제가 시행되면서 전기요금 인상 가능성이 커졌고, 일부..."
49,2021.03.10.,"괴력의 장타 앞세운 디섐보, 2주 연속 우승 성공할까",또 센트리 토너먼트 오브 챔피언스 공동 11위에 이어 유러피언 투어 사우디 인터내셔널마저 제패해 세계랭킹 1위다운 빼어난 기량을 이어가고 있다. 지난달 말 월드골프챔피언십(WGC) 워크데이 챔피언십에서 공동...
50,2021.03.10.,韓경제 좌우할 핵심 변수 `국제유가`..연내 배럴당 80달러 가나,지난 7일(현지시간) 사우디아라비아의 석유시설이 예멘 반군 후티의 공격을 받았다. 드론 폭격을 막아내면서 원유 생산에 직접적인 영향은 미치지 않았으나 중동 분쟁 과열에 원유 생산이 차질을 빚을 수 있다는...
51,2021.03.10.,[천자 칼럼] 왕실의 뒷마당,사우디아라비아 국왕 이븐 사우드가 남긴 22명의 아내와 이복형제 36명이 벌이는 왕권 다툼도 대중의 입방아에 오르고 있다. 왕실의 뒤꼍에서 벌어지는 ‘막장 드라마’의 결말은 대부분 비극이다. 셰익스피어가 《햄릿》...
52,2021.03.10.,[횡설수설/장택동]성폭력 정당방위,이란과 사우디아라비아에선 성폭행에 저항하다 남성을 여성이 살해한 것을 정당방위로 보지 않고 사형을 집행해 국제사회의 비판을 받았다. 미국 흑인사회에선 인종에 따라 정당방위를 인정하는 기준에 차별이 있다는...
53,2021.03.10.,"[보안] 온도 유지 박스 '그리니 메디' 제작…""코로나 백신 안전한 유통 책임져...","에스랩아시아는 지난 2월 말레이시아에 그리니 메디 실용화 시험 물량을 수출했고, 현재 필리핀, 싱가포르, 사우디아라비아와도 수출을 협의 중이다. 일부 국가에서 코로나19 운송 중 온도 유지에 실패하는 사고가..."
54,2021.03.10.,올 한국 경제성장률 전망치 G20 중 15위,"올해 우리보다 성장률이 떨어질 것으로 전망된 국가는 러시아(2.7%) 사우디아라비아(2.6%) 일본(2.7%) 독일(3.0%) 남아프리카공화국(3.0%)뿐이다. 기획재정부는 “지난해 성장률이 G20 국가 중 중국, 터키에 이어 3위를..."
55,2021.03.10.,"존슨 vs 디섐보 ""제5의 메이저 격돌""…‘2017년 챔프’ 김시우는?","올해는 지난달 7일 유러피언투어 사우디인터내셔널 우승으로 가속도가 붙었다. ▲ 디섐보 ""내친 김에 3승 가즈아""= 디섐보는 지난해 몸무게를 18㎏이나 늘리는 ‘벌크 업’을 앞세워 PGA투어 최고 거포로 변신했다...."
56,2021.03.10.,올 세계성장률 전망치 1.4%P 올렸는데… 韓은 0.5%P↑,"올해 우리나라보다 성장률이 낮을 것으로 전망된 국가는 사우디아라비아(2.6%), 일본(2.7%), 러시아(2.7%), 독일(3.0%), 남아프리카공화국(3.0%)뿐이다. 기획재정부는 “지난해 성장률이 G20 국가 중 중국, 터키에 이어..."
57,2021.03.10.,"‘탄소제로’ 美·日·유럽, 원전 확대 선회… 개도국도 41기 추진 [동일본지...","이집트, 폴란드, 사우디아라비아 등은 새로 원전 도입을 모색하고 있다. ■獨, 원전 중단정책 곤란한 지경 후쿠시마 원전 사고 10년을 맞아 주요국 중 한국과 독일만 원전을 축소하고 있다. 탈원전 정책이 가장..."
58,2021.03.10.,"시장 ""인플레 온다"" VS 당국 ""아직 멀었다""...누구 말이 맞을까?","사우디아라비아 석유시설 피습 이슈와 함께 산유국 연합체(OPEC+)가 감산 정책을 유지하면서 국제유가가 급등하고 있기 때문이다. 올해부터는 전기요금 연료비 연동제가 시행되면서 전기요금 인상 가능성이 커졌고, 일부..."
59,2021.03.10.,"괴력의 장타 앞세운 디섐보, 2주 연속 우승 성공할까",또 센트리 토너먼트 오브 챔피언스 공동 11위에 이어 유러피언 투어 사우디 인터내셔널마저 제패해 세계랭킹 1위다운 빼어난 기량을 이어가고 있다. 지난달 말 월드골프챔피언십(WGC) 워크데이 챔피언십에서 공동...
60,2021.03.10.,韓경제 좌우할 핵심 변수 `국제유가`..연내 배럴당 80달러 가나,지난 7일(현지시간) 사우디아라비아의 석유시설이 예멘 반군 후티의 공격을 받았다. 드론 폭격을 막아내면서 원유 생산에 직접적인 영향은 미치지 않았으나 중동 분쟁 과열에 원유 생산이 차질을 빚을 수 있다는...
61,2021.03.10.,[천자 칼럼] 왕실의 뒷마당,사우디아라비아 국왕 이븐 사우드가 남긴 22명의 아내와 이복형제 36명이 벌이는 왕권 다툼도 대중의 입방아에 오르고 있다. 왕실의 뒤꼍에서 벌어지는 ‘막장 드라마’의 결말은 대부분 비극이다. 셰익스피어가 《햄릿》...
62,2021.03.10.,[횡설수설/장택동]성폭력 정당방위,이란과 사우디아라비아에선 성폭행에 저항하다 남성을 여성이 살해한 것을 정당방위로 보지 않고 사형을 집행해 국제사회의 비판을 받았다. 미국 흑인사회에선 인종에 따라 정당방위를 인정하는 기준에 차별이 있다는...
63,2021.03.10.,"[보안] 온도 유지 박스 '그리니 메디' 제작…""코로나 백신 안전한 유통 책임져...","에스랩아시아는 지난 2월 말레이시아에 그리니 메디 실용화 시험 물량을 수출했고, 현재 필리핀, 싱가포르, 사우디아라비아와도 수출을 협의 중이다. 일부 국가에서 코로나19 운송 중 온도 유지에 실패하는 사고가..."
64,2021.03.10.,올 한국 경제성장률 전망치 G20 중 15위,"올해 우리보다 성장률이 떨어질 것으로 전망된 국가는 러시아(2.7%) 사우디아라비아(2.6%) 일본(2.7%) 독일(3.0%) 남아프리카공화국(3.0%)뿐이다. 기획재정부는 “지난해 성장률이 G20 국가 중 중국, 터키에 이어 3위를..."
65,2021.03.10.,"존슨 vs 디섐보 ""제5의 메이저 격돌""…‘2017년 챔프’ 김시우는?","올해는 지난달 7일 유러피언투어 사우디인터내셔널 우승으로 가속도가 붙었다. ▲ 디섐보 ""내친 김에 3승 가즈아""= 디섐보는 지난해 몸무게를 18㎏이나 늘리는 ‘벌크 업’을 앞세워 PGA투어 최고 거포로 변신했다...."
66,2021.03.10.,올 세계성장률 전망치 1.4%P 올렸는데… 韓은 0.5%P↑,"올해 우리나라보다 성장률이 낮을 것으로 전망된 국가는 사우디아라비아(2.6%), 일본(2.7%), 러시아(2.7%), 독일(3.0%), 남아프리카공화국(3.0%)뿐이다. 기획재정부는 “지난해 성장률이 G20 국가 중 중국, 터키에 이어..."
67,2021.03.10.,"‘탄소제로’ 美·日·유럽, 원전 확대 선회… 개도국도 41기 추진 [동일본지...","이집트, 폴란드, 사우디아라비아 등은 새로 원전 도입을 모색하고 있다. ■獨, 원전 중단정책 곤란한 지경 후쿠시마 원전 사고 10년을 맞아 주요국 중 한국과 독일만 원전을 축소하고 있다. 탈원전 정책이 가장..."
68,2021.03.10.,"시장 ""인플레 온다"" VS 당국 ""아직 멀었다""...누구 말이 맞을까?","사우디아라비아 석유시설 피습 이슈와 함께 산유국 연합체(OPEC+)가 감산 정책을 유지하면서 국제유가가 급등하고 있기 때문이다. 올해부터는 전기요금 연료비 연동제가 시행되면서 전기요금 인상 가능성이 커졌고, 일부..."
69,2021.03.10.,"괴력의 장타 앞세운 디섐보, 2주 연속 우승 성공할까",또 센트리 토너먼트 오브 챔피언스 공동 11위에 이어 유러피언 투어 사우디 인터내셔널마저 제패해 세계랭킹 1위다운 빼어난 기량을 이어가고 있다. 지난달 말 월드골프챔피언십(WGC) 워크데이 챔피언십에서 공동...
70,2021.03.10.,韓경제 좌우할 핵심 변수 `국제유가`..연내 배럴당 80달러 가나,지난 7일(현지시간) 사우디아라비아의 석유시설이 예멘 반군 후티의 공격을 받았다. 드론 폭격을 막아내면서 원유 생산에 직접적인 영향은 미치지 않았으나 중동 분쟁 과열에 원유 생산이 차질을 빚을 수 있다는...
71,2021.03.10.,[천자 칼럼] 왕실의 뒷마당,사우디아라비아 국왕 이븐 사우드가 남긴 22명의 아내와 이복형제 36명이 벌이는 왕권 다툼도 대중의 입방아에 오르고 있다. 왕실의 뒤꼍에서 벌어지는 ‘막장 드라마’의 결말은 대부분 비극이다. 셰익스피어가 《햄릿》...
72,2021.03.10.,[횡설수설/장택동]성폭력 정당방위,이란과 사우디아라비아에선 성폭행에 저항하다 남성을 여성이 살해한 것을 정당방위로 보지 않고 사형을 집행해 국제사회의 비판을 받았다. 미국 흑인사회에선 인종에 따라 정당방위를 인정하는 기준에 차별이 있다는...
73,2021.03.10.,"[보안] 온도 유지 박스 '그리니 메디' 제작…""코로나 백신 안전한 유통 책임져...","에스랩아시아는 지난 2월 말레이시아에 그리니 메디 실용화 시험 물량을 수출했고, 현재 필리핀, 싱가포르, 사우디아라비아와도 수출을 협의 중이다. 일부 국가에서 코로나19 운송 중 온도 유지에 실패하는 사고가..."
74,2021.03.10.,올 한국 경제성장률 전망치 G20 중 15위,"올해 우리보다 성장률이 떨어질 것으로 전망된 국가는 러시아(2.7%) 사우디아라비아(2.6%) 일본(2.7%) 독일(3.0%) 남아프리카공화국(3.0%)뿐이다. 기획재정부는 “지난해 성장률이 G20 국가 중 중국, 터키에 이어 3위를..."
75,2021.03.10.,"존슨 vs 디섐보 ""제5의 메이저 격돌""…‘2017년 챔프’ 김시우는?","올해는 지난달 7일 유러피언투어 사우디인터내셔널 우승으로 가속도가 붙었다. ▲ 디섐보 ""내친 김에 3승 가즈아""= 디섐보는 지난해 몸무게를 18㎏이나 늘리는 ‘벌크 업’을 앞세워 PGA투어 최고 거포로 변신했다...."
76,2021.03.10.,올 세계성장률 전망치 1.4%P 올렸는데… 韓은 0.5%P↑,"올해 우리나라보다 성장률이 낮을 것으로 전망된 국가는 사우디아라비아(2.6%), 일본(2.7%), 러시아(2.7%), 독일(3.0%), 남아프리카공화국(3.0%)뿐이다. 기획재정부는 “지난해 성장률이 G20 국가 중 중국, 터키에 이어..."
77,2021.03.10.,"‘탄소제로’ 美·日·유럽, 원전 확대 선회… 개도국도 41기 추진 [동일본지...","이집트, 폴란드, 사우디아라비아 등은 새로 원전 도입을 모색하고 있다. ■獨, 원전 중단정책 곤란한 지경 후쿠시마 원전 사고 10년을 맞아 주요국 중 한국과 독일만 원전을 축소하고 있다. 탈원전 정책이 가장..."
78,2021.03.10.,"시장 ""인플레 온다"" VS 당국 ""아직 멀었다""...누구 말이 맞을까?","사우디아라비아 석유시설 피습 이슈와 함께 산유국 연합체(OPEC+)가 감산 정책을 유지하면서 국제유가가 급등하고 있기 때문이다. 올해부터는 전기요금 연료비 연동제가 시행되면서 전기요금 인상 가능성이 커졌고, 일부..."
79,2021.03.10.,"괴력의 장타 앞세운 디섐보, 2주 연속 우승 성공할까",또 센트리 토너먼트 오브 챔피언스 공동 11위에 이어 유러피언 투어 사우디 인터내셔널마저 제패해 세계랭킹 1위다운 빼어난 기량을 이어가고 있다. 지난달 말 월드골프챔피언십(WGC) 워크데이 챔피언십에서 공동...
80,2021.03.10.,韓경제 좌우할 핵심 변수 `국제유가`..연내 배럴당 80달러 가나,지난 7일(현지시간) 사우디아라비아의 석유시설이 예멘 반군 후티의 공격을 받았다. 드론 폭격을 막아내면서 원유 생산에 직접적인 영향은 미치지 않았으나 중동 분쟁 과열에 원유 생산이 차질을 빚을 수 있다는...
