,date,title,summary
10,2018.05.10.,유가 3%대 급등…이란 핵협정 탈퇴 영향 뒤늦게 반영 (종합),이란은 석유수출국기구(OPEC) 회원국 중 3번째 원유생산량을 자랑하는 국가다. 지난 4월 기준으로 하루 평균... 원유재고가 예상과 달리 큰 폭으로 줄어든 점도 유가 상승에 기름을 부었다. 미 에너지정보청(EIA)은 이날...
11,2018.05.10.,對이란제재 발표 하루 만에 출렁이는 세계경제,하지만 미국의 이란 핵협정 탈퇴가 원유 공급 차질을 불러올 것이란 관측이 제기되고 최근 미국의 원유 재고가 줄었다는 소식까지 전해지면서 이날 유가는 급등세를 보였다. 이란은 석유수출국기구(OPEC) 회원국 중...
12,2018.05.10.,중동위기 고조에…유가·美금리 급등,이란은 석유수출국기구(OPEC) 내 3위에 해당하는 원유 수출국이다. 미국과 충돌을 피하려는 국가들이 이란과 원유 교역을 꺼릴 수 있다는 관측이 시장에 제기되고 있다. 아울러 미국 원유 재고량이 크게 감소한 점도...
13,2018.05.10.,주춤했던 정제마진 상승기류… 정유업계 2분기 실적 회복세,"업계는 휘발유 등 자동차용 석유제품 시장이 성수기에 진입하고, 미국과 유럽, 싱가포르 등 주요 시장의 등유·경유 재고가 연중 최저치로 내려가면서 석유제품의 수익성이 더 높아질 것으로 보고 있다. 아울러 최근..."
14,2018.05.10.,유가·금리·달러 ‘3중고’ 신흥국 금융시장 ‘암운’,석유수출국기구(OPEC) 회원국 중 세번째로 큰 산유국인 이란에 대한 경제제재는 원유 공급 부족을 일으킬 수 있다. 여기에 미국의 원유 재고가 예상과 달리 큰 폭 감소했다는 발표도 유가 상승을 부추겼다. 유가 급등이...
15,2018.05.13.,이란산 원유공급 축소 불안감… 국내 유가 연중 최고치 기록,"한국석유공사는 “미국의 원유 관련 제품 재고 감소, 이란의 원유 공급 리스크 등으로 국제유가가 상승하고, 그로 인해 국내 유가 오름세도 지속할 것으로 보인다”고 내다봤다. 게다가 이스라엘과 이란과의..."
16,2018.05.13.,석유재고 감소… 하반기 미 셰일오일 생산 확대될듯,석유재고 OPEC 감산목표 근접 미국 캘리포니아 주 롱비치 인근의 한 유정에서 '펌프잭'(pumpjack)이 늘어서서 석유를 뽑아 올리고 있다. <연합뉴스> 국제 석유재고가 큰 폭으로 감소해 올 하반기 미국 셰일오일 생산이...
17,2018.05.13.,OECD發 한국 경제 '경고' 신호.. 경기선행지수 내리막길,"한국은행은 최근 해외경제 포커스에서 ""글로벌 경기 개선으로 수요가 견조한 반면 주요 산유국의 감산 이행으로 공급이 제한되면서 석유재고가 2017년 초부터 감소세를 지속했다""고 지적했다. 이와 함께 자동차...."
18,2018.05.13.,국제유가 오르자… 경유값 올 최고치,"한국석유공사는 “이란과 베네수엘라 등의 지정학적 리스크, 미국 원유·제품 재고 감소 등의 영향으로 국제 유가가 상승하면서 국내 제품 가격도 오름세가 지속될 것”으로 전망했다. [한경닷컴 바로가기]..."
19,2018.05.14.,국제 석유재고 급감… 美셰일오일 생산 늘 듯,[서울신문] 국제 석유 재고가 큰 폭 감소하면서 하반기에는 미국 셰일오일 생산이 확대될 것으로 전망됐다. 한국은행은 13일 해외경제포커스에서 경제협력개발기구(OECD) 국가들의 2월 말 석유 재고가 28억 4000만...
20,2018.05.10.,유가 3%대 급등…이란 핵협정 탈퇴 영향 뒤늦게 반영 (종합),이란은 석유수출국기구(OPEC) 회원국 중 3번째 원유생산량을 자랑하는 국가다. 지난 4월 기준으로 하루 평균... 원유재고가 예상과 달리 큰 폭으로 줄어든 점도 유가 상승에 기름을 부었다. 미 에너지정보청(EIA)은 이날...
21,2018.05.10.,對이란제재 발표 하루 만에 출렁이는 세계경제,하지만 미국의 이란 핵협정 탈퇴가 원유 공급 차질을 불러올 것이란 관측이 제기되고 최근 미국의 원유 재고가 줄었다는 소식까지 전해지면서 이날 유가는 급등세를 보였다. 이란은 석유수출국기구(OPEC) 회원국 중...
22,2018.05.10.,중동위기 고조에…유가·美금리 급등,이란은 석유수출국기구(OPEC) 내 3위에 해당하는 원유 수출국이다. 미국과 충돌을 피하려는 국가들이 이란과 원유 교역을 꺼릴 수 있다는 관측이 시장에 제기되고 있다. 아울러 미국 원유 재고량이 크게 감소한 점도...
23,2018.05.10.,주춤했던 정제마진 상승기류… 정유업계 2분기 실적 회복세,"업계는 휘발유 등 자동차용 석유제품 시장이 성수기에 진입하고, 미국과 유럽, 싱가포르 등 주요 시장의 등유·경유 재고가 연중 최저치로 내려가면서 석유제품의 수익성이 더 높아질 것으로 보고 있다. 아울러 최근..."
24,2018.05.10.,유가·금리·달러 ‘3중고’ 신흥국 금융시장 ‘암운’,석유수출국기구(OPEC) 회원국 중 세번째로 큰 산유국인 이란에 대한 경제제재는 원유 공급 부족을 일으킬 수 있다. 여기에 미국의 원유 재고가 예상과 달리 큰 폭 감소했다는 발표도 유가 상승을 부추겼다. 유가 급등이...
25,2018.05.13.,이란산 원유공급 축소 불안감… 국내 유가 연중 최고치 기록,"한국석유공사는 “미국의 원유 관련 제품 재고 감소, 이란의 원유 공급 리스크 등으로 국제유가가 상승하고, 그로 인해 국내 유가 오름세도 지속할 것으로 보인다”고 내다봤다. 게다가 이스라엘과 이란과의..."
26,2018.05.13.,석유재고 감소… 하반기 미 셰일오일 생산 확대될듯,석유재고 OPEC 감산목표 근접 미국 캘리포니아 주 롱비치 인근의 한 유정에서 '펌프잭'(pumpjack)이 늘어서서 석유를 뽑아 올리고 있다. <연합뉴스> 국제 석유재고가 큰 폭으로 감소해 올 하반기 미국 셰일오일 생산이...
27,2018.05.13.,OECD發 한국 경제 '경고' 신호.. 경기선행지수 내리막길,"한국은행은 최근 해외경제 포커스에서 ""글로벌 경기 개선으로 수요가 견조한 반면 주요 산유국의 감산 이행으로 공급이 제한되면서 석유재고가 2017년 초부터 감소세를 지속했다""고 지적했다. 이와 함께 자동차...."
28,2018.05.13.,국제유가 오르자… 경유값 올 최고치,"한국석유공사는 “이란과 베네수엘라 등의 지정학적 리스크, 미국 원유·제품 재고 감소 등의 영향으로 국제 유가가 상승하면서 국내 제품 가격도 오름세가 지속될 것”으로 전망했다. [한경닷컴 바로가기]..."
29,2018.05.14.,국제 석유재고 급감… 美셰일오일 생산 늘 듯,[서울신문] 국제 석유 재고가 큰 폭 감소하면서 하반기에는 미국 셰일오일 생산이 확대될 것으로 전망됐다. 한국은행은 13일 해외경제포커스에서 경제협력개발기구(OECD) 국가들의 2월 말 석유 재고가 28억 4000만...
30,2018.05.10.,유가 3%대 급등…이란 핵협정 탈퇴 영향 뒤늦게 반영 (종합),이란은 석유수출국기구(OPEC) 회원국 중 3번째 원유생산량을 자랑하는 국가다. 지난 4월 기준으로 하루 평균... 원유재고가 예상과 달리 큰 폭으로 줄어든 점도 유가 상승에 기름을 부었다. 미 에너지정보청(EIA)은 이날...
31,2018.05.10.,對이란제재 발표 하루 만에 출렁이는 세계경제,하지만 미국의 이란 핵협정 탈퇴가 원유 공급 차질을 불러올 것이란 관측이 제기되고 최근 미국의 원유 재고가 줄었다는 소식까지 전해지면서 이날 유가는 급등세를 보였다. 이란은 석유수출국기구(OPEC) 회원국 중...
32,2018.05.10.,중동위기 고조에…유가·美금리 급등,이란은 석유수출국기구(OPEC) 내 3위에 해당하는 원유 수출국이다. 미국과 충돌을 피하려는 국가들이 이란과 원유 교역을 꺼릴 수 있다는 관측이 시장에 제기되고 있다. 아울러 미국 원유 재고량이 크게 감소한 점도...
33,2018.05.10.,주춤했던 정제마진 상승기류… 정유업계 2분기 실적 회복세,"업계는 휘발유 등 자동차용 석유제품 시장이 성수기에 진입하고, 미국과 유럽, 싱가포르 등 주요 시장의 등유·경유 재고가 연중 최저치로 내려가면서 석유제품의 수익성이 더 높아질 것으로 보고 있다. 아울러 최근..."
34,2018.05.10.,유가·금리·달러 ‘3중고’ 신흥국 금융시장 ‘암운’,석유수출국기구(OPEC) 회원국 중 세번째로 큰 산유국인 이란에 대한 경제제재는 원유 공급 부족을 일으킬 수 있다. 여기에 미국의 원유 재고가 예상과 달리 큰 폭 감소했다는 발표도 유가 상승을 부추겼다. 유가 급등이...
35,2018.05.13.,이란산 원유공급 축소 불안감… 국내 유가 연중 최고치 기록,"한국석유공사는 “미국의 원유 관련 제품 재고 감소, 이란의 원유 공급 리스크 등으로 국제유가가 상승하고, 그로 인해 국내 유가 오름세도 지속할 것으로 보인다”고 내다봤다. 게다가 이스라엘과 이란과의..."
36,2018.05.13.,석유재고 감소… 하반기 미 셰일오일 생산 확대될듯,석유재고 OPEC 감산목표 근접 미국 캘리포니아 주 롱비치 인근의 한 유정에서 '펌프잭'(pumpjack)이 늘어서서 석유를 뽑아 올리고 있다. <연합뉴스> 국제 석유재고가 큰 폭으로 감소해 올 하반기 미국 셰일오일 생산이...
37,2018.05.13.,OECD發 한국 경제 '경고' 신호.. 경기선행지수 내리막길,"한국은행은 최근 해외경제 포커스에서 ""글로벌 경기 개선으로 수요가 견조한 반면 주요 산유국의 감산 이행으로 공급이 제한되면서 석유재고가 2017년 초부터 감소세를 지속했다""고 지적했다. 이와 함께 자동차...."
38,2018.05.13.,국제유가 오르자… 경유값 올 최고치,"한국석유공사는 “이란과 베네수엘라 등의 지정학적 리스크, 미국 원유·제품 재고 감소 등의 영향으로 국제 유가가 상승하면서 국내 제품 가격도 오름세가 지속될 것”으로 전망했다. [한경닷컴 바로가기]..."
39,2018.05.14.,국제 석유재고 급감… 美셰일오일 생산 늘 듯,[서울신문] 국제 석유 재고가 큰 폭 감소하면서 하반기에는 미국 셰일오일 생산이 확대될 것으로 전망됐다. 한국은행은 13일 해외경제포커스에서 경제협력개발기구(OECD) 국가들의 2월 말 석유 재고가 28억 4000만...
40,2018.05.10.,유가 3%대 급등…이란 핵협정 탈퇴 영향 뒤늦게 반영 (종합),이란은 석유수출국기구(OPEC) 회원국 중 3번째 원유생산량을 자랑하는 국가다. 지난 4월 기준으로 하루 평균... 원유재고가 예상과 달리 큰 폭으로 줄어든 점도 유가 상승에 기름을 부었다. 미 에너지정보청(EIA)은 이날...
41,2018.05.10.,對이란제재 발표 하루 만에 출렁이는 세계경제,하지만 미국의 이란 핵협정 탈퇴가 원유 공급 차질을 불러올 것이란 관측이 제기되고 최근 미국의 원유 재고가 줄었다는 소식까지 전해지면서 이날 유가는 급등세를 보였다. 이란은 석유수출국기구(OPEC) 회원국 중...
42,2018.05.10.,중동위기 고조에…유가·美금리 급등,이란은 석유수출국기구(OPEC) 내 3위에 해당하는 원유 수출국이다. 미국과 충돌을 피하려는 국가들이 이란과 원유 교역을 꺼릴 수 있다는 관측이 시장에 제기되고 있다. 아울러 미국 원유 재고량이 크게 감소한 점도...
43,2018.05.10.,주춤했던 정제마진 상승기류… 정유업계 2분기 실적 회복세,"업계는 휘발유 등 자동차용 석유제품 시장이 성수기에 진입하고, 미국과 유럽, 싱가포르 등 주요 시장의 등유·경유 재고가 연중 최저치로 내려가면서 석유제품의 수익성이 더 높아질 것으로 보고 있다. 아울러 최근..."
44,2018.05.10.,유가·금리·달러 ‘3중고’ 신흥국 금융시장 ‘암운’,석유수출국기구(OPEC) 회원국 중 세번째로 큰 산유국인 이란에 대한 경제제재는 원유 공급 부족을 일으킬 수 있다. 여기에 미국의 원유 재고가 예상과 달리 큰 폭 감소했다는 발표도 유가 상승을 부추겼다. 유가 급등이...
45,2018.05.13.,이란산 원유공급 축소 불안감… 국내 유가 연중 최고치 기록,"한국석유공사는 “미국의 원유 관련 제품 재고 감소, 이란의 원유 공급 리스크 등으로 국제유가가 상승하고, 그로 인해 국내 유가 오름세도 지속할 것으로 보인다”고 내다봤다. 게다가 이스라엘과 이란과의..."
46,2018.05.13.,석유재고 감소… 하반기 미 셰일오일 생산 확대될듯,석유재고 OPEC 감산목표 근접 미국 캘리포니아 주 롱비치 인근의 한 유정에서 '펌프잭'(pumpjack)이 늘어서서 석유를 뽑아 올리고 있다. <연합뉴스> 국제 석유재고가 큰 폭으로 감소해 올 하반기 미국 셰일오일 생산이...
47,2018.05.13.,OECD發 한국 경제 '경고' 신호.. 경기선행지수 내리막길,"한국은행은 최근 해외경제 포커스에서 ""글로벌 경기 개선으로 수요가 견조한 반면 주요 산유국의 감산 이행으로 공급이 제한되면서 석유재고가 2017년 초부터 감소세를 지속했다""고 지적했다. 이와 함께 자동차...."
48,2018.05.13.,국제유가 오르자… 경유값 올 최고치,"한국석유공사는 “이란과 베네수엘라 등의 지정학적 리스크, 미국 원유·제품 재고 감소 등의 영향으로 국제 유가가 상승하면서 국내 제품 가격도 오름세가 지속될 것”으로 전망했다. [한경닷컴 바로가기]..."
49,2018.05.14.,국제 석유재고 급감… 美셰일오일 생산 늘 듯,[서울신문] 국제 석유 재고가 큰 폭 감소하면서 하반기에는 미국 셰일오일 생산이 확대될 것으로 전망됐다. 한국은행은 13일 해외경제포커스에서 경제협력개발기구(OECD) 국가들의 2월 말 석유 재고가 28억 4000만...
50,2018.05.10.,유가 3%대 급등…이란 핵협정 탈퇴 영향 뒤늦게 반영 (종합),이란은 석유수출국기구(OPEC) 회원국 중 3번째 원유생산량을 자랑하는 국가다. 지난 4월 기준으로 하루 평균... 원유재고가 예상과 달리 큰 폭으로 줄어든 점도 유가 상승에 기름을 부었다. 미 에너지정보청(EIA)은 이날...
51,2018.05.10.,對이란제재 발표 하루 만에 출렁이는 세계경제,하지만 미국의 이란 핵협정 탈퇴가 원유 공급 차질을 불러올 것이란 관측이 제기되고 최근 미국의 원유 재고가 줄었다는 소식까지 전해지면서 이날 유가는 급등세를 보였다. 이란은 석유수출국기구(OPEC) 회원국 중...
52,2018.05.10.,중동위기 고조에…유가·美금리 급등,이란은 석유수출국기구(OPEC) 내 3위에 해당하는 원유 수출국이다. 미국과 충돌을 피하려는 국가들이 이란과 원유 교역을 꺼릴 수 있다는 관측이 시장에 제기되고 있다. 아울러 미국 원유 재고량이 크게 감소한 점도...
53,2018.05.10.,주춤했던 정제마진 상승기류… 정유업계 2분기 실적 회복세,"업계는 휘발유 등 자동차용 석유제품 시장이 성수기에 진입하고, 미국과 유럽, 싱가포르 등 주요 시장의 등유·경유 재고가 연중 최저치로 내려가면서 석유제품의 수익성이 더 높아질 것으로 보고 있다. 아울러 최근..."
54,2018.05.10.,유가·금리·달러 ‘3중고’ 신흥국 금융시장 ‘암운’,석유수출국기구(OPEC) 회원국 중 세번째로 큰 산유국인 이란에 대한 경제제재는 원유 공급 부족을 일으킬 수 있다. 여기에 미국의 원유 재고가 예상과 달리 큰 폭 감소했다는 발표도 유가 상승을 부추겼다. 유가 급등이...
55,2018.05.13.,이란산 원유공급 축소 불안감… 국내 유가 연중 최고치 기록,"한국석유공사는 “미국의 원유 관련 제품 재고 감소, 이란의 원유 공급 리스크 등으로 국제유가가 상승하고, 그로 인해 국내 유가 오름세도 지속할 것으로 보인다”고 내다봤다. 게다가 이스라엘과 이란과의..."
56,2018.05.13.,석유재고 감소… 하반기 미 셰일오일 생산 확대될듯,석유재고 OPEC 감산목표 근접 미국 캘리포니아 주 롱비치 인근의 한 유정에서 '펌프잭'(pumpjack)이 늘어서서 석유를 뽑아 올리고 있다. <연합뉴스> 국제 석유재고가 큰 폭으로 감소해 올 하반기 미국 셰일오일 생산이...
57,2018.05.13.,OECD發 한국 경제 '경고' 신호.. 경기선행지수 내리막길,"한국은행은 최근 해외경제 포커스에서 ""글로벌 경기 개선으로 수요가 견조한 반면 주요 산유국의 감산 이행으로 공급이 제한되면서 석유재고가 2017년 초부터 감소세를 지속했다""고 지적했다. 이와 함께 자동차...."
58,2018.05.13.,국제유가 오르자… 경유값 올 최고치,"한국석유공사는 “이란과 베네수엘라 등의 지정학적 리스크, 미국 원유·제품 재고 감소 등의 영향으로 국제 유가가 상승하면서 국내 제품 가격도 오름세가 지속될 것”으로 전망했다. [한경닷컴 바로가기]..."
59,2018.05.14.,국제 석유재고 급감… 美셰일오일 생산 늘 듯,[서울신문] 국제 석유 재고가 큰 폭 감소하면서 하반기에는 미국 셰일오일 생산이 확대될 것으로 전망됐다. 한국은행은 13일 해외경제포커스에서 경제협력개발기구(OECD) 국가들의 2월 말 석유 재고가 28억 4000만...
60,2018.05.10.,유가 3%대 급등…이란 핵협정 탈퇴 영향 뒤늦게 반영 (종합),이란은 석유수출국기구(OPEC) 회원국 중 3번째 원유생산량을 자랑하는 국가다. 지난 4월 기준으로 하루 평균... 원유재고가 예상과 달리 큰 폭으로 줄어든 점도 유가 상승에 기름을 부었다. 미 에너지정보청(EIA)은 이날...
61,2018.05.10.,對이란제재 발표 하루 만에 출렁이는 세계경제,하지만 미국의 이란 핵협정 탈퇴가 원유 공급 차질을 불러올 것이란 관측이 제기되고 최근 미국의 원유 재고가 줄었다는 소식까지 전해지면서 이날 유가는 급등세를 보였다. 이란은 석유수출국기구(OPEC) 회원국 중...
62,2018.05.10.,중동위기 고조에…유가·美금리 급등,이란은 석유수출국기구(OPEC) 내 3위에 해당하는 원유 수출국이다. 미국과 충돌을 피하려는 국가들이 이란과 원유 교역을 꺼릴 수 있다는 관측이 시장에 제기되고 있다. 아울러 미국 원유 재고량이 크게 감소한 점도...
63,2018.05.10.,주춤했던 정제마진 상승기류… 정유업계 2분기 실적 회복세,"업계는 휘발유 등 자동차용 석유제품 시장이 성수기에 진입하고, 미국과 유럽, 싱가포르 등 주요 시장의 등유·경유 재고가 연중 최저치로 내려가면서 석유제품의 수익성이 더 높아질 것으로 보고 있다. 아울러 최근..."
64,2018.05.10.,유가·금리·달러 ‘3중고’ 신흥국 금융시장 ‘암운’,석유수출국기구(OPEC) 회원국 중 세번째로 큰 산유국인 이란에 대한 경제제재는 원유 공급 부족을 일으킬 수 있다. 여기에 미국의 원유 재고가 예상과 달리 큰 폭 감소했다는 발표도 유가 상승을 부추겼다. 유가 급등이...
65,2018.05.13.,이란산 원유공급 축소 불안감… 국내 유가 연중 최고치 기록,"한국석유공사는 “미국의 원유 관련 제품 재고 감소, 이란의 원유 공급 리스크 등으로 국제유가가 상승하고, 그로 인해 국내 유가 오름세도 지속할 것으로 보인다”고 내다봤다. 게다가 이스라엘과 이란과의..."
66,2018.05.13.,석유재고 감소… 하반기 미 셰일오일 생산 확대될듯,석유재고 OPEC 감산목표 근접 미국 캘리포니아 주 롱비치 인근의 한 유정에서 '펌프잭'(pumpjack)이 늘어서서 석유를 뽑아 올리고 있다. <연합뉴스> 국제 석유재고가 큰 폭으로 감소해 올 하반기 미국 셰일오일 생산이...
67,2018.05.13.,OECD發 한국 경제 '경고' 신호.. 경기선행지수 내리막길,"한국은행은 최근 해외경제 포커스에서 ""글로벌 경기 개선으로 수요가 견조한 반면 주요 산유국의 감산 이행으로 공급이 제한되면서 석유재고가 2017년 초부터 감소세를 지속했다""고 지적했다. 이와 함께 자동차...."
68,2018.05.13.,국제유가 오르자… 경유값 올 최고치,"한국석유공사는 “이란과 베네수엘라 등의 지정학적 리스크, 미국 원유·제품 재고 감소 등의 영향으로 국제 유가가 상승하면서 국내 제품 가격도 오름세가 지속될 것”으로 전망했다. [한경닷컴 바로가기]..."
69,2018.05.14.,국제 석유재고 급감… 美셰일오일 생산 늘 듯,[서울신문] 국제 석유 재고가 큰 폭 감소하면서 하반기에는 미국 셰일오일 생산이 확대될 것으로 전망됐다. 한국은행은 13일 해외경제포커스에서 경제협력개발기구(OECD) 국가들의 2월 말 석유 재고가 28억 4000만...
70,2018.05.10.,유가 3%대 급등…이란 핵협정 탈퇴 영향 뒤늦게 반영 (종합),이란은 석유수출국기구(OPEC) 회원국 중 3번째 원유생산량을 자랑하는 국가다. 지난 4월 기준으로 하루 평균... 원유재고가 예상과 달리 큰 폭으로 줄어든 점도 유가 상승에 기름을 부었다. 미 에너지정보청(EIA)은 이날...
71,2018.05.10.,對이란제재 발표 하루 만에 출렁이는 세계경제,하지만 미국의 이란 핵협정 탈퇴가 원유 공급 차질을 불러올 것이란 관측이 제기되고 최근 미국의 원유 재고가 줄었다는 소식까지 전해지면서 이날 유가는 급등세를 보였다. 이란은 석유수출국기구(OPEC) 회원국 중...
72,2018.05.10.,중동위기 고조에…유가·美금리 급등,이란은 석유수출국기구(OPEC) 내 3위에 해당하는 원유 수출국이다. 미국과 충돌을 피하려는 국가들이 이란과 원유 교역을 꺼릴 수 있다는 관측이 시장에 제기되고 있다. 아울러 미국 원유 재고량이 크게 감소한 점도...
73,2018.05.10.,주춤했던 정제마진 상승기류… 정유업계 2분기 실적 회복세,"업계는 휘발유 등 자동차용 석유제품 시장이 성수기에 진입하고, 미국과 유럽, 싱가포르 등 주요 시장의 등유·경유 재고가 연중 최저치로 내려가면서 석유제품의 수익성이 더 높아질 것으로 보고 있다. 아울러 최근..."
74,2018.05.10.,유가·금리·달러 ‘3중고’ 신흥국 금융시장 ‘암운’,석유수출국기구(OPEC) 회원국 중 세번째로 큰 산유국인 이란에 대한 경제제재는 원유 공급 부족을 일으킬 수 있다. 여기에 미국의 원유 재고가 예상과 달리 큰 폭 감소했다는 발표도 유가 상승을 부추겼다. 유가 급등이...
75,2018.05.13.,이란산 원유공급 축소 불안감… 국내 유가 연중 최고치 기록,"한국석유공사는 “미국의 원유 관련 제품 재고 감소, 이란의 원유 공급 리스크 등으로 국제유가가 상승하고, 그로 인해 국내 유가 오름세도 지속할 것으로 보인다”고 내다봤다. 게다가 이스라엘과 이란과의..."
76,2018.05.13.,석유재고 감소… 하반기 미 셰일오일 생산 확대될듯,석유재고 OPEC 감산목표 근접 미국 캘리포니아 주 롱비치 인근의 한 유정에서 '펌프잭'(pumpjack)이 늘어서서 석유를 뽑아 올리고 있다. <연합뉴스> 국제 석유재고가 큰 폭으로 감소해 올 하반기 미국 셰일오일 생산이...
77,2018.05.13.,OECD發 한국 경제 '경고' 신호.. 경기선행지수 내리막길,"한국은행은 최근 해외경제 포커스에서 ""글로벌 경기 개선으로 수요가 견조한 반면 주요 산유국의 감산 이행으로 공급이 제한되면서 석유재고가 2017년 초부터 감소세를 지속했다""고 지적했다. 이와 함께 자동차...."
78,2018.05.13.,국제유가 오르자… 경유값 올 최고치,"한국석유공사는 “이란과 베네수엘라 등의 지정학적 리스크, 미국 원유·제품 재고 감소 등의 영향으로 국제 유가가 상승하면서 국내 제품 가격도 오름세가 지속될 것”으로 전망했다. [한경닷컴 바로가기]..."
79,2018.05.14.,국제 석유재고 급감… 美셰일오일 생산 늘 듯,[서울신문] 국제 석유 재고가 큰 폭 감소하면서 하반기에는 미국 셰일오일 생산이 확대될 것으로 전망됐다. 한국은행은 13일 해외경제포커스에서 경제협력개발기구(OECD) 국가들의 2월 말 석유 재고가 28억 4000만...
80,2018.05.10.,유가 3%대 급등…이란 핵협정 탈퇴 영향 뒤늦게 반영 (종합),이란은 석유수출국기구(OPEC) 회원국 중 3번째 원유생산량을 자랑하는 국가다. 지난 4월 기준으로 하루 평균... 원유재고가 예상과 달리 큰 폭으로 줄어든 점도 유가 상승에 기름을 부었다. 미 에너지정보청(EIA)은 이날...
81,2018.05.10.,對이란제재 발표 하루 만에 출렁이는 세계경제,하지만 미국의 이란 핵협정 탈퇴가 원유 공급 차질을 불러올 것이란 관측이 제기되고 최근 미국의 원유 재고가 줄었다는 소식까지 전해지면서 이날 유가는 급등세를 보였다. 이란은 석유수출국기구(OPEC) 회원국 중...
82,2018.05.10.,중동위기 고조에…유가·美금리 급등,이란은 석유수출국기구(OPEC) 내 3위에 해당하는 원유 수출국이다. 미국과 충돌을 피하려는 국가들이 이란과 원유 교역을 꺼릴 수 있다는 관측이 시장에 제기되고 있다. 아울러 미국 원유 재고량이 크게 감소한 점도...
83,2018.05.10.,주춤했던 정제마진 상승기류… 정유업계 2분기 실적 회복세,"업계는 휘발유 등 자동차용 석유제품 시장이 성수기에 진입하고, 미국과 유럽, 싱가포르 등 주요 시장의 등유·경유 재고가 연중 최저치로 내려가면서 석유제품의 수익성이 더 높아질 것으로 보고 있다. 아울러 최근..."
84,2018.05.10.,유가·금리·달러 ‘3중고’ 신흥국 금융시장 ‘암운’,석유수출국기구(OPEC) 회원국 중 세번째로 큰 산유국인 이란에 대한 경제제재는 원유 공급 부족을 일으킬 수 있다. 여기에 미국의 원유 재고가 예상과 달리 큰 폭 감소했다는 발표도 유가 상승을 부추겼다. 유가 급등이...
