,date,title,summary
27,2019.05.10.,"후반 50분, 종료 휘슬 불려고 할 때… 기적처럼 골이 터졌다","그는 작년 러시아월드컵과 올해 초 아시안컵 등 쉴 틈 없이 소속팀과 대표팀을 오가면서 몸에 피로가 쌓여 있다. ◇원맨쇼 펼친 모라 이번 대회 16강, 8강의 영웅이 손흥민이었다면, 준결승은 그와 1992년생 동갑내기..."
28,2019.05.10.,"이란 핵위협에… 美, 원유 이어 광물 수출도 봉쇄","반면 중국·러시아는 미국을 비판했다. 겅솽(耿爽) 중국 외교부 대변인은 ""미국이 이란 핵 문제를 놓고 긴장을 고조하는 데 유감을 표시한다""고 했고, 세르게이 라브로프 러시아 외무장관은 ""미국 탓에 상황이 악화됐다..."
29,2019.05.10.,보수의 화신? 권력의 충복?,"바 장관이 로버트 뮬러 특검의 러시아 대선 개입 수사 결과를 트럼프 대통령에게 면죄부를 주는 쪽으로 왜곡해 발표했다는 의혹이 제기된 데다, 그가 최근 의회가 요구한 특검 보고서 전문 공개나 의회 출석을 모두..."
30,2019.05.10.,주님의 보혈로 묶인 우리… ‘나홀로 기독인’은 없다,앞서 국내에 소개된 저자의 책 ‘입양의 마음’에서 밝혔듯 그는 러시아 고아원에서 입양한 2명의 아들을 포함한 5명의 아들 및 아내와 산다. 그는 십자가를 통해 가족은 단순히 우리 인간의 피로 맺어진 관계가 아니라...
31,2019.05.10.,"[세계와우리] 김정은의 새로운 길, 文정부의 새로운 길","협상판에 중국과 러시아를 끌어들여 미국의 발언권 약화를 도모하겠다는 것이다. 이어, 군사 도발의 길이다.... 북한경제는 중국과 러시아가 숨통을 터 줘야 그나마 버티기가 가능할 텐데 이조차 여의치 않다. 유엔안보리..."
32,2019.05.10.,5일 만에 또 미사일 쏜 北…문 대통령 취임 2주년 대담 4시간 앞두고 '도발',전문가들 사이에서는 일반적인 스커드 미사일보다 사거리가 짧고 고도가 낮다는 점을 들어 이번 발사체가 러시아 이스칸데르 미사일의 개량형일 것이라는 관측이 나온다. 북한이 4일 발사한 신형 전술유도무기를 이번엔...
33,2019.05.10.,[눈과 귀가 즐거운 문화생활]영화 걸캅스 外,"♥♥♥(두근지수 ♥ 5개 만점) ■클래식 러시아 클래식의 전설, 보로딘 콰르텟(사진) 하이든 현악4중주 작품 33-5, 차이콥스키 현악4중주 1번 ‘안단테 칸타빌레’ 등 15일 오후 8시 서울 예술의전당 콘서트홀. 3만∼9만..."
34,2019.05.10.,ICBM기지서 쏴 내륙관통… ‘북한판 이스칸데르’ 실전 발사한 듯,"4일 원산 북쪽 호도반도에서 발사된 러시아의 이스칸데르를 복제한 단거리미사일(비행거리 240여 km)보다 30∼180km를 더 날아간 것이다. 러시아 이스칸데르의 최대 사거리는 수출형이 약 280km, 내수형이 약 500km로 알려져..."
35,2019.05.10.,"北, 식량 준다는데 또 미사일 쐈다",러시아의 이스칸데르를 개량한 ‘북한판 이스칸데르’의 성능을 또다시 시험했다는 것이다. 이와 관련해 일본 교도통신은 북한이 4일 발사한 미사일에 대해 도널드 트럼프 미 행정부가 유엔 안전보장이사회 결의를...
36,2019.05.10.,"차세대 배터리 원료 ‘바나듐’, 국내 매장량 얼마나 될까","바나듐의 용도는 이처럼 다양하지만 한국은 해마다 수천 t의 바나듐을 중국, 러시아, 남아프리카공화국 등에서 전량 수입하고 있다. 전호석 지질연 자원회수연구센터장은 “2015년 기준으로 바나듐 산화물(오산화바나듐)..."
37,2019.05.10.,"후반 50분, 종료 휘슬 불려고 할 때… 기적처럼 골이 터졌다","그는 작년 러시아월드컵과 올해 초 아시안컵 등 쉴 틈 없이 소속팀과 대표팀을 오가면서 몸에 피로가 쌓여 있다. ◇원맨쇼 펼친 모라 이번 대회 16강, 8강의 영웅이 손흥민이었다면, 준결승은 그와 1992년생 동갑내기..."
38,2019.05.10.,"이란 핵위협에… 美, 원유 이어 광물 수출도 봉쇄","반면 중국·러시아는 미국을 비판했다. 겅솽(耿爽) 중국 외교부 대변인은 ""미국이 이란 핵 문제를 놓고 긴장을 고조하는 데 유감을 표시한다""고 했고, 세르게이 라브로프 러시아 외무장관은 ""미국 탓에 상황이 악화됐다..."
39,2019.05.10.,보수의 화신? 권력의 충복?,"바 장관이 로버트 뮬러 특검의 러시아 대선 개입 수사 결과를 트럼프 대통령에게 면죄부를 주는 쪽으로 왜곡해 발표했다는 의혹이 제기된 데다, 그가 최근 의회가 요구한 특검 보고서 전문 공개나 의회 출석을 모두..."
40,2019.05.10.,주님의 보혈로 묶인 우리… ‘나홀로 기독인’은 없다,앞서 국내에 소개된 저자의 책 ‘입양의 마음’에서 밝혔듯 그는 러시아 고아원에서 입양한 2명의 아들을 포함한 5명의 아들 및 아내와 산다. 그는 십자가를 통해 가족은 단순히 우리 인간의 피로 맺어진 관계가 아니라...
41,2019.05.10.,"[세계와우리] 김정은의 새로운 길, 文정부의 새로운 길","협상판에 중국과 러시아를 끌어들여 미국의 발언권 약화를 도모하겠다는 것이다. 이어, 군사 도발의 길이다.... 북한경제는 중국과 러시아가 숨통을 터 줘야 그나마 버티기가 가능할 텐데 이조차 여의치 않다. 유엔안보리..."
42,2019.05.10.,5일 만에 또 미사일 쏜 北…문 대통령 취임 2주년 대담 4시간 앞두고 '도발',전문가들 사이에서는 일반적인 스커드 미사일보다 사거리가 짧고 고도가 낮다는 점을 들어 이번 발사체가 러시아 이스칸데르 미사일의 개량형일 것이라는 관측이 나온다. 북한이 4일 발사한 신형 전술유도무기를 이번엔...
43,2019.05.10.,[눈과 귀가 즐거운 문화생활]영화 걸캅스 外,"♥♥♥(두근지수 ♥ 5개 만점) ■클래식 러시아 클래식의 전설, 보로딘 콰르텟(사진) 하이든 현악4중주 작품 33-5, 차이콥스키 현악4중주 1번 ‘안단테 칸타빌레’ 등 15일 오후 8시 서울 예술의전당 콘서트홀. 3만∼9만..."
44,2019.05.10.,"차세대 배터리 원료 ‘바나듐’, 국내 매장량 얼마나 될까","바나듐의 용도는 이처럼 다양하지만 한국은 해마다 수천 t의 바나듐을 중국, 러시아, 남아프리카공화국 등에서 전량 수입하고 있다. 전호석 지질연 자원회수연구센터장은 “2015년 기준으로 바나듐 산화물(오산화바나듐)..."
45,2019.05.10.,ICBM기지서 쏴 내륙관통… ‘북한판 이스칸데르’ 실전 발사한 듯,"4일 원산 북쪽 호도반도에서 발사된 러시아의 이스칸데르를 복제한 단거리미사일(비행거리 240여 km)보다 30∼180km를 더 날아간 것이다. 러시아 이스칸데르의 최대 사거리는 수출형이 약 280km, 내수형이 약 500km로 알려져..."
46,2019.05.10.,"北, 식량 준다는데 또 미사일 쐈다",러시아의 이스칸데르를 개량한 ‘북한판 이스칸데르’의 성능을 또다시 시험했다는 것이다. 이와 관련해 일본 교도통신은 북한이 4일 발사한 미사일에 대해 도널드 트럼프 미 행정부가 유엔 안전보장이사회 결의를...
47,2019.05.10.,"후반 50분, 종료 휘슬 불려고 할 때… 기적처럼 골이 터졌다","그는 작년 러시아월드컵과 올해 초 아시안컵 등 쉴 틈 없이 소속팀과 대표팀을 오가면서 몸에 피로가 쌓여 있다. ◇원맨쇼 펼친 모라 이번 대회 16강, 8강의 영웅이 손흥민이었다면, 준결승은 그와 1992년생 동갑내기..."
48,2019.05.10.,"이란 핵위협에… 美, 원유 이어 광물 수출도 봉쇄","반면 중국·러시아는 미국을 비판했다. 겅솽(耿爽) 중국 외교부 대변인은 ""미국이 이란 핵 문제를 놓고 긴장을 고조하는 데 유감을 표시한다""고 했고, 세르게이 라브로프 러시아 외무장관은 ""미국 탓에 상황이 악화됐다..."
49,2019.05.10.,보수의 화신? 권력의 충복?,"바 장관이 로버트 뮬러 특검의 러시아 대선 개입 수사 결과를 트럼프 대통령에게 면죄부를 주는 쪽으로 왜곡해 발표했다는 의혹이 제기된 데다, 그가 최근 의회가 요구한 특검 보고서 전문 공개나 의회 출석을 모두..."
50,2019.05.10.,주님의 보혈로 묶인 우리… ‘나홀로 기독인’은 없다,앞서 국내에 소개된 저자의 책 ‘입양의 마음’에서 밝혔듯 그는 러시아 고아원에서 입양한 2명의 아들을 포함한 5명의 아들 및 아내와 산다. 그는 십자가를 통해 가족은 단순히 우리 인간의 피로 맺어진 관계가 아니라...
51,2019.05.10.,"[세계와우리] 김정은의 새로운 길, 文정부의 새로운 길","협상판에 중국과 러시아를 끌어들여 미국의 발언권 약화를 도모하겠다는 것이다. 이어, 군사 도발의 길이다.... 북한경제는 중국과 러시아가 숨통을 터 줘야 그나마 버티기가 가능할 텐데 이조차 여의치 않다. 유엔안보리..."
52,2019.05.10.,5일 만에 또 미사일 쏜 北…문 대통령 취임 2주년 대담 4시간 앞두고 '도발',전문가들 사이에서는 일반적인 스커드 미사일보다 사거리가 짧고 고도가 낮다는 점을 들어 이번 발사체가 러시아 이스칸데르 미사일의 개량형일 것이라는 관측이 나온다. 북한이 4일 발사한 신형 전술유도무기를 이번엔...
53,2019.05.10.,"차세대 배터리 원료 ‘바나듐’, 국내 매장량 얼마나 될까","바나듐의 용도는 이처럼 다양하지만 한국은 해마다 수천 t의 바나듐을 중국, 러시아, 남아프리카공화국 등에서 전량 수입하고 있다. 전호석 지질연 자원회수연구센터장은 “2015년 기준으로 바나듐 산화물(오산화바나듐)..."
54,2019.05.10.,ICBM기지서 쏴 내륙관통… ‘북한판 이스칸데르’ 실전 발사한 듯,"4일 원산 북쪽 호도반도에서 발사된 러시아의 이스칸데르를 복제한 단거리미사일(비행거리 240여 km)보다 30∼180km를 더 날아간 것이다. 러시아 이스칸데르의 최대 사거리는 수출형이 약 280km, 내수형이 약 500km로 알려져..."
55,2019.05.10.,"北, 식량 준다는데 또 미사일 쐈다",러시아의 이스칸데르를 개량한 ‘북한판 이스칸데르’의 성능을 또다시 시험했다는 것이다. 이와 관련해 일본 교도통신은 북한이 4일 발사한 미사일에 대해 도널드 트럼프 미 행정부가 유엔 안전보장이사회 결의를...
56,2019.05.10.,[눈과 귀가 즐거운 문화생활]영화 걸캅스 外,"♥♥♥(두근지수 ♥ 5개 만점) ■클래식 러시아 클래식의 전설, 보로딘 콰르텟(사진) 하이든 현악4중주 작품 33-5, 차이콥스키 현악4중주 1번 ‘안단테 칸타빌레’ 등 15일 오후 8시 서울 예술의전당 콘서트홀. 3만∼9만..."
57,2019.05.10.,"후반 50분, 종료 휘슬 불려고 할 때… 기적처럼 골이 터졌다","그는 작년 러시아월드컵과 올해 초 아시안컵 등 쉴 틈 없이 소속팀과 대표팀을 오가면서 몸에 피로가 쌓여 있다. ◇원맨쇼 펼친 모라 이번 대회 16강, 8강의 영웅이 손흥민이었다면, 준결승은 그와 1992년생 동갑내기..."
58,2019.05.10.,보수의 화신? 권력의 충복?,"바 장관이 로버트 뮬러 특검의 러시아 대선 개입 수사 결과를 트럼프 대통령에게 면죄부를 주는 쪽으로 왜곡해 발표했다는 의혹이 제기된 데다, 그가 최근 의회가 요구한 특검 보고서 전문 공개나 의회 출석을 모두..."
59,2019.05.10.,"이란 핵위협에… 美, 원유 이어 광물 수출도 봉쇄","반면 중국·러시아는 미국을 비판했다. 겅솽(耿爽) 중국 외교부 대변인은 ""미국이 이란 핵 문제를 놓고 긴장을 고조하는 데 유감을 표시한다""고 했고, 세르게이 라브로프 러시아 외무장관은 ""미국 탓에 상황이 악화됐다..."
60,2019.05.10.,주님의 보혈로 묶인 우리… ‘나홀로 기독인’은 없다,앞서 국내에 소개된 저자의 책 ‘입양의 마음’에서 밝혔듯 그는 러시아 고아원에서 입양한 2명의 아들을 포함한 5명의 아들 및 아내와 산다. 그는 십자가를 통해 가족은 단순히 우리 인간의 피로 맺어진 관계가 아니라...
61,2019.05.10.,"[세계와우리] 김정은의 새로운 길, 文정부의 새로운 길","협상판에 중국과 러시아를 끌어들여 미국의 발언권 약화를 도모하겠다는 것이다. 이어, 군사 도발의 길이다.... 북한경제는 중국과 러시아가 숨통을 터 줘야 그나마 버티기가 가능할 텐데 이조차 여의치 않다. 유엔안보리..."
62,2019.05.10.,5일 만에 또 미사일 쏜 北…문 대통령 취임 2주년 대담 4시간 앞두고 '도발',전문가들 사이에서는 일반적인 스커드 미사일보다 사거리가 짧고 고도가 낮다는 점을 들어 이번 발사체가 러시아 이스칸데르 미사일의 개량형일 것이라는 관측이 나온다. 북한이 4일 발사한 신형 전술유도무기를 이번엔...
63,2019.05.10.,ICBM기지서 쏴 내륙관통… ‘북한판 이스칸데르’ 실전 발사한 듯,"4일 원산 북쪽 호도반도에서 발사된 러시아의 이스칸데르를 복제한 단거리미사일(비행거리 240여 km)보다 30∼180km를 더 날아간 것이다. 러시아 이스칸데르의 최대 사거리는 수출형이 약 280km, 내수형이 약 500km로 알려져..."
64,2019.05.10.,"차세대 배터리 원료 ‘바나듐’, 국내 매장량 얼마나 될까","바나듐의 용도는 이처럼 다양하지만 한국은 해마다 수천 t의 바나듐을 중국, 러시아, 남아프리카공화국 등에서 전량 수입하고 있다. 전호석 지질연 자원회수연구센터장은 “2015년 기준으로 바나듐 산화물(오산화바나듐)..."
65,2019.05.10.,"北, 식량 준다는데 또 미사일 쐈다",러시아의 이스칸데르를 개량한 ‘북한판 이스칸데르’의 성능을 또다시 시험했다는 것이다. 이와 관련해 일본 교도통신은 북한이 4일 발사한 미사일에 대해 도널드 트럼프 미 행정부가 유엔 안전보장이사회 결의를...
66,2019.05.10.,[눈과 귀가 즐거운 문화생활]영화 걸캅스 外,"♥♥♥(두근지수 ♥ 5개 만점) ■클래식 러시아 클래식의 전설, 보로딘 콰르텟(사진) 하이든 현악4중주 작품 33-5, 차이콥스키 현악4중주 1번 ‘안단테 칸타빌레’ 등 15일 오후 8시 서울 예술의전당 콘서트홀. 3만∼9만..."
67,2019.05.10.,"후반 50분, 종료 휘슬 불려고 할 때… 기적처럼 골이 터졌다","그는 작년 러시아월드컵과 올해 초 아시안컵 등 쉴 틈 없이 소속팀과 대표팀을 오가면서 몸에 피로가 쌓여 있다. ◇원맨쇼 펼친 모라 이번 대회 16강, 8강의 영웅이 손흥민이었다면, 준결승은 그와 1992년생 동갑내기..."
68,2019.05.10.,"이란 핵위협에… 美, 원유 이어 광물 수출도 봉쇄","반면 중국·러시아는 미국을 비판했다. 겅솽(耿爽) 중국 외교부 대변인은 ""미국이 이란 핵 문제를 놓고 긴장을 고조하는 데 유감을 표시한다""고 했고, 세르게이 라브로프 러시아 외무장관은 ""미국 탓에 상황이 악화됐다..."
69,2019.05.10.,보수의 화신? 권력의 충복?,"바 장관이 로버트 뮬러 특검의 러시아 대선 개입 수사 결과를 트럼프 대통령에게 면죄부를 주는 쪽으로 왜곡해 발표했다는 의혹이 제기된 데다, 그가 최근 의회가 요구한 특검 보고서 전문 공개나 의회 출석을 모두..."
70,2019.05.10.,주님의 보혈로 묶인 우리… ‘나홀로 기독인’은 없다,앞서 국내에 소개된 저자의 책 ‘입양의 마음’에서 밝혔듯 그는 러시아 고아원에서 입양한 2명의 아들을 포함한 5명의 아들 및 아내와 산다. 그는 십자가를 통해 가족은 단순히 우리 인간의 피로 맺어진 관계가 아니라...
71,2019.05.10.,"[세계와우리] 김정은의 새로운 길, 文정부의 새로운 길","협상판에 중국과 러시아를 끌어들여 미국의 발언권 약화를 도모하겠다는 것이다. 이어, 군사 도발의 길이다.... 북한경제는 중국과 러시아가 숨통을 터 줘야 그나마 버티기가 가능할 텐데 이조차 여의치 않다. 유엔안보리..."
72,2019.05.10.,5일 만에 또 미사일 쏜 北…문 대통령 취임 2주년 대담 4시간 앞두고 '도발',전문가들 사이에서는 일반적인 스커드 미사일보다 사거리가 짧고 고도가 낮다는 점을 들어 이번 발사체가 러시아 이스칸데르 미사일의 개량형일 것이라는 관측이 나온다. 북한이 4일 발사한 신형 전술유도무기를 이번엔...
73,2019.05.10.,[눈과 귀가 즐거운 문화생활]영화 걸캅스 外,"♥♥♥(두근지수 ♥ 5개 만점) ■클래식 러시아 클래식의 전설, 보로딘 콰르텟(사진) 하이든 현악4중주 작품 33-5, 차이콥스키 현악4중주 1번 ‘안단테 칸타빌레’ 등 15일 오후 8시 서울 예술의전당 콘서트홀. 3만∼9만..."
74,2019.05.10.,"차세대 배터리 원료 ‘바나듐’, 국내 매장량 얼마나 될까","바나듐의 용도는 이처럼 다양하지만 한국은 해마다 수천 t의 바나듐을 중국, 러시아, 남아프리카공화국 등에서 전량 수입하고 있다. 전호석 지질연 자원회수연구센터장은 “2015년 기준으로 바나듐 산화물(오산화바나듐)..."
75,2019.05.10.,"北, 식량 준다는데 또 미사일 쐈다",러시아의 이스칸데르를 개량한 ‘북한판 이스칸데르’의 성능을 또다시 시험했다는 것이다. 이와 관련해 일본 교도통신은 북한이 4일 발사한 미사일에 대해 도널드 트럼프 미 행정부가 유엔 안전보장이사회 결의를...
76,2019.05.10.,ICBM기지서 쏴 내륙관통… ‘북한판 이스칸데르’ 실전 발사한 듯,"4일 원산 북쪽 호도반도에서 발사된 러시아의 이스칸데르를 복제한 단거리미사일(비행거리 240여 km)보다 30∼180km를 더 날아간 것이다. 러시아 이스칸데르의 최대 사거리는 수출형이 약 280km, 내수형이 약 500km로 알려져..."
77,2019.05.10.,"후반 50분, 종료 휘슬 불려고 할 때… 기적처럼 골이 터졌다","그는 작년 러시아월드컵과 올해 초 아시안컵 등 쉴 틈 없이 소속팀과 대표팀을 오가면서 몸에 피로가 쌓여 있다. ◇원맨쇼 펼친 모라 이번 대회 16강, 8강의 영웅이 손흥민이었다면, 준결승은 그와 1992년생 동갑내기..."
78,2019.05.10.,"이란 핵위협에… 美, 원유 이어 광물 수출도 봉쇄","반면 중국·러시아는 미국을 비판했다. 겅솽(耿爽) 중국 외교부 대변인은 ""미국이 이란 핵 문제를 놓고 긴장을 고조하는 데 유감을 표시한다""고 했고, 세르게이 라브로프 러시아 외무장관은 ""미국 탓에 상황이 악화됐다..."
79,2019.05.10.,보수의 화신? 권력의 충복?,"바 장관이 로버트 뮬러 특검의 러시아 대선 개입 수사 결과를 트럼프 대통령에게 면죄부를 주는 쪽으로 왜곡해 발표했다는 의혹이 제기된 데다, 그가 최근 의회가 요구한 특검 보고서 전문 공개나 의회 출석을 모두..."
80,2019.05.10.,주님의 보혈로 묶인 우리… ‘나홀로 기독인’은 없다,앞서 국내에 소개된 저자의 책 ‘입양의 마음’에서 밝혔듯 그는 러시아 고아원에서 입양한 2명의 아들을 포함한 5명의 아들 및 아내와 산다. 그는 십자가를 통해 가족은 단순히 우리 인간의 피로 맺어진 관계가 아니라...
